Rule;Confidence
-UrbanArea(X) AND -hasAccommodation(X, Y) ==> -hasPart(Y, X);0.8
-UrbanArea(X) AND -hasPart(X, Y) ==> -hasPart(Y, X);0.8
-City(X) AND -LuxuryHotel(X) ==> -NationalPark(X);0.8
-City(X) AND -LuxuryHotel(X) ==> -BackpackersDestination(X);0.8
-City(X) AND -LuxuryHotel(X) ==> -hasPart(Y, X);0.8
-City(X) AND -Accommodation(X) ==> -NationalPark(X);0.8
-City(X) AND -Accommodation(X) ==> -BackpackersDestination(X);0.8
-City(X) AND -Accommodation(X) ==> -hasPart(Y, X);0.8
-City(X) AND -Hotel(X) ==> -NationalPark(X);0.8
-City(X) AND -hasAccommodation(Y, X) ==> -NationalPark(X);0.8
-City(X) AND -hasRating(X, Y) ==> -NationalPark(X);0.8
-City(X) AND -hasRating(Y, X) ==> -NationalPark(X);0.8
-City(X) AND -Hotel(X) ==> -BackpackersDestination(X);0.8
-City(X) AND -Hotel(X) ==> -hasPart(Y, X);0.8
-City(X) AND -hasAccommodation(Y, X) ==> -BackpackersDestination(X);0.8
-City(X) AND -hasRating(X, Y) ==> -BackpackersDestination(X);0.8
-City(X) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8
-City(X) AND -hasAccommodation(Y, X) ==> -hasPart(Y, X);0.8
-City(X) AND -hasRating(X, Y) ==> -hasPart(Y, X);0.8
-City(X) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8
Destination(X) AND -LuxuryHotel(X) ==> -Capital(X);0.8
Destination(X) AND -LuxuryHotel(X) ==> -RetireeDestination(X);0.8
Destination(X) AND -LuxuryHotel(X) ==> -NationalPark(X);0.8
Destination(X) AND -LuxuryHotel(X) ==> -BackpackersDestination(X);0.8
Destination(X) AND -LuxuryHotel(X) ==> -hasPart(Y, X);0.8
Destination(X) AND -Accommodation(X) ==> -Capital(X);0.8
Destination(X) AND -Hotel(X) ==> -Capital(X);0.8
Destination(X) AND -hasAccommodation(Y, X) ==> -Capital(X);0.8
Destination(X) AND -hasRating(X, Y) ==> -Capital(X);0.8
Destination(X) AND -hasRating(Y, X) ==> -Capital(X);0.8
Destination(X) AND -Accommodation(X) ==> -RetireeDestination(X);0.8
Destination(X) AND -Accommodation(X) ==> -NationalPark(X);0.8
Destination(X) AND -Accommodation(X) ==> -BackpackersDestination(X);0.8
Destination(X) AND -Accommodation(X) ==> -hasPart(Y, X);0.8
Destination(X) AND -Hotel(X) ==> -RetireeDestination(X);0.8
Destination(X) AND -hasAccommodation(Y, X) ==> -RetireeDestination(X);0.8
Destination(X) AND -hasRating(X, Y) ==> -RetireeDestination(X);0.8
Destination(X) AND -hasRating(Y, X) ==> -RetireeDestination(X);0.8
Destination(X) AND -Hotel(X) ==> -NationalPark(X);0.8
Destination(X) AND -hasAccommodation(Y, X) ==> -NationalPark(X);0.8
Destination(X) AND -hasRating(X, Y) ==> -NationalPark(X);0.8
Destination(X) AND -hasRating(Y, X) ==> -NationalPark(X);0.8
Destination(X) AND -Hotel(X) ==> -BackpackersDestination(X);0.8
Destination(X) AND -Hotel(X) ==> -hasPart(Y, X);0.8
Destination(X) AND -hasAccommodation(Y, X) ==> -BackpackersDestination(X);0.8
Destination(X) AND -hasRating(X, Y) ==> -BackpackersDestination(X);0.8
Destination(X) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8
Destination(X) AND -hasAccommodation(Y, X) ==> -hasPart(Y, X);0.8
Destination(X) AND -hasRating(X, Y) ==> -hasPart(Y, X);0.8
Destination(X) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8
-NationalPark(X) AND -hasPart(Y, X) ==> -Capital(X);0.8
-Capital(X) AND -hasPart(Y, X) ==> -NationalPark(X);0.8
-Capital(X) AND -NationalPark(X) ==> -hasPart(Y, X);0.8
-BackpackersDestination(X) AND -hasPart(Y, X) ==> -Capital(X);0.8
-Capital(X) AND -hasPart(Y, X) ==> -BackpackersDestination(X);0.8
-Capital(X) AND -BackpackersDestination(X) ==> -hasPart(Y, X);0.8
-NationalPark(X) AND -hasPart(Y, X) ==> -RetireeDestination(X);0.8
-RetireeDestination(X) AND -hasPart(Y, X) ==> -NationalPark(X);0.8
-RetireeDestination(X) AND -NationalPark(X) ==> -hasPart(Y, X);0.8
-BackpackersDestination(X) AND -hasPart(Y, X) ==> -RetireeDestination(X);0.8
-RetireeDestination(X) AND -hasPart(Y, X) ==> -BackpackersDestination(X);0.8
-RetireeDestination(X) AND -BackpackersDestination(X) ==> -hasPart(Y, X);0.8
-LuxuryHotel(X) AND -Accommodation(X) ==> -AccommodationRating(X);0.7692307692307693
-LuxuryHotel(X) AND -Hotel(X) ==> -AccommodationRating(X);0.7692307692307693
-LuxuryHotel(X) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.7692307692307693
-LuxuryHotel(X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7692307692307693
-Accommodation(X) AND -Hotel(X) ==> -AccommodationRating(X);0.7692307692307693
-Accommodation(X) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.7692307692307693
-Accommodation(X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7692307692307693
-Hotel(X) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.7692307692307693
-Hotel(X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7692307692307693
-hasAccommodation(X, Y) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.7692307692307693
-hasAccommodation(Y, X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7692307692307693
-hasAccommodation(X, Y) AND -hasPart(X, Y) ==> -UrbanArea(X);0.7692307692307693
-LuxuryHotel(X) AND -Accommodation(X) ==> -City(X);0.7692307692307693
-LuxuryHotel(X) AND -Hotel(X) ==> -City(X);0.7692307692307693
-LuxuryHotel(X) AND -hasAccommodation(Y, X) ==> -City(X);0.7692307692307693
-LuxuryHotel(X) AND -hasRating(X, Y) ==> -City(X);0.7692307692307693
-Accommodation(X) AND -Hotel(X) ==> -City(X);0.7692307692307693
-Accommodation(X) AND -hasAccommodation(Y, X) ==> -City(X);0.7692307692307693
-Accommodation(X) AND -hasRating(X, Y) ==> -City(X);0.7692307692307693
-Hotel(X) AND -hasAccommodation(Y, X) ==> -City(X);0.7692307692307693
-Hotel(X) AND -hasRating(X, Y) ==> -City(X);0.7692307692307693
-hasAccommodation(Y, X) AND -hasRating(X, Y) ==> -City(X);0.7692307692307693
-LuxuryHotel(X) AND -Accommodation(X) ==> Destination(X);0.7692307692307693
-LuxuryHotel(X) AND -Hotel(X) ==> Destination(X);0.7692307692307693
-LuxuryHotel(X) AND -hasAccommodation(Y, X) ==> Destination(X);0.7692307692307693
-LuxuryHotel(X) AND -hasRating(X, Y) ==> Destination(X);0.7692307692307693
-Accommodation(X) AND -Hotel(X) ==> Destination(X);0.7692307692307693
-Accommodation(X) AND -hasAccommodation(Y, X) ==> Destination(X);0.7692307692307693
-Accommodation(X) AND -hasRating(X, Y) ==> Destination(X);0.7692307692307693
-Hotel(X) AND -hasAccommodation(Y, X) ==> Destination(X);0.7692307692307693
-Hotel(X) AND -hasRating(X, Y) ==> Destination(X);0.7692307692307693
-hasAccommodation(Y, X) AND -hasRating(X, Y) ==> Destination(X);0.7692307692307693
-Town(X) AND -LuxuryHotel(X) ==> -AccommodationRating(X);0.75
-Town(X) AND -Accommodation(X) ==> -AccommodationRating(X);0.75
-Town(X) AND -Hotel(X) ==> -AccommodationRating(X);0.75
-Town(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.75
-Town(X) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.75
-Town(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.75
-Town(X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.75
-Town(X) AND -LuxuryHotel(X) ==> -UrbanArea(X);0.75
-Town(X) AND -Accommodation(X) ==> -UrbanArea(X);0.75
-Town(X) AND -Hotel(X) ==> -UrbanArea(X);0.75
-Town(X) AND -hasAccommodation(Y, X) ==> -UrbanArea(X);0.75
-Town(X) AND -hasRating(X, Y) ==> -UrbanArea(X);0.75
-Town(X) AND -hasRating(Y, X) ==> -UrbanArea(X);0.75
-Town(X) AND -LuxuryHotel(X) ==> -City(X);0.75
-Town(X) AND -Accommodation(X) ==> -City(X);0.75
-Town(X) AND -Hotel(X) ==> -City(X);0.75
-Town(X) AND -hasAccommodation(Y, X) ==> -City(X);0.75
-Town(X) AND -hasRating(X, Y) ==> -City(X);0.75
-Town(X) AND -hasRating(Y, X) ==> -City(X);0.75
-Town(X) AND -LuxuryHotel(X) ==> Destination(X);0.75
-Town(X) AND -Accommodation(X) ==> Destination(X);0.75
-Town(X) AND -Hotel(X) ==> Destination(X);0.75
-Town(X) AND -hasAccommodation(Y, X) ==> Destination(X);0.75
-Town(X) AND -hasRating(X, Y) ==> Destination(X);0.75
-Town(X) AND -hasRating(Y, X) ==> Destination(X);0.75
-Beach(X) AND -hasPart(Y, X) ==> -AccommodationRating(X);0.75
-LuxuryHotel(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.75
-LuxuryHotel(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.75
-Capital(X) AND -RetireeDestination(X) ==> -AccommodationRating(X);0.75
-Capital(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.75
-Capital(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.75
-Accommodation(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.75
-Accommodation(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.75
-RetireeDestination(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.75
-RetireeDestination(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.75
-NationalPark(X) AND -BackpackersDestination(X) ==> -AccommodationRating(X);0.75
-Hotel(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.75
-Hotel(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.75
-hasAccommodation(X, Y) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.75
-hasAccommodation(X, Y) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.75
-hasAccommodation(Y, X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.75
-hasPart(X, Y) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.75
-Beach(X) AND -hasPart(Y, X) ==> -City(X);0.75
-LuxuryHotel(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.75
-LuxuryHotel(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.75
-Accommodation(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.75
-Accommodation(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.75
-Hotel(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.75
-Hotel(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.75
-hasAccommodation(X, Y) AND -hasAccommodation(Y, X) ==> -UrbanArea(X);0.75
-hasAccommodation(X, Y) AND -hasRating(X, Y) ==> -UrbanArea(X);0.75
-hasAccommodation(X, Y) AND -hasRating(Y, X) ==> -UrbanArea(X);0.75
-hasAccommodation(Y, X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.75
-hasPart(X, Y) AND -hasRating(X, Y) ==> -UrbanArea(X);0.75
-hasPart(X, Y) AND -hasRating(Y, X) ==> -UrbanArea(X);0.75
-LuxuryHotel(X) AND -hasRating(Y, X) ==> -City(X);0.75
-Accommodation(X) AND -hasRating(Y, X) ==> -City(X);0.75
-NationalPark(X) AND -BackpackersDestination(X) ==> -City(X);0.75
-Hotel(X) AND -hasRating(Y, X) ==> -City(X);0.75
-hasAccommodation(Y, X) AND -hasRating(Y, X) ==> -City(X);0.75
-hasRating(X, Y) AND -hasRating(Y, X) ==> -City(X);0.75
-LuxuryHotel(X) AND -hasAccommodation(X, Y) ==> Destination(X);0.75
-LuxuryHotel(X) AND -hasPart(X, Y) ==> Destination(X);0.75
-Accommodation(X) AND -hasAccommodation(X, Y) ==> Destination(X);0.75
-Accommodation(X) AND -hasPart(X, Y) ==> Destination(X);0.75
-Hotel(X) AND -hasAccommodation(X, Y) ==> Destination(X);0.75
-Hotel(X) AND -hasPart(X, Y) ==> Destination(X);0.75
-hasAccommodation(X, Y) AND -hasAccommodation(Y, X) ==> Destination(X);0.75
-hasAccommodation(X, Y) AND -hasRating(X, Y) ==> Destination(X);0.75
-hasAccommodation(X, Y) AND -hasRating(Y, X) ==> Destination(X);0.75
-hasAccommodation(Y, X) AND -hasPart(X, Y) ==> Destination(X);0.75
-hasPart(X, Y) AND -hasRating(X, Y) ==> Destination(X);0.75
-hasPart(X, Y) AND -hasRating(Y, X) ==> Destination(X);0.75
-Town(X) AND -Beach(X) ==> -AccommodationRating(X);0.7272727272727273
-Town(X) AND -Capital(X) ==> -AccommodationRating(X);0.7272727272727273
-Town(X) AND -RetireeDestination(X) ==> -AccommodationRating(X);0.7272727272727273
-Town(X) AND -NationalPark(X) ==> -AccommodationRating(X);0.7272727272727273
-Town(X) AND -BackpackersDestination(X) ==> -AccommodationRating(X);0.7272727272727273
-Town(X) AND -hasPart(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-Town(X) AND -Beach(X) ==> -UrbanArea(X);0.7272727272727273
-Town(X) AND -Beach(X) ==> -City(X);0.7272727272727273
-Town(X) AND -NationalPark(X) ==> -UrbanArea(X);0.7272727272727273
-Town(X) AND -BackpackersDestination(X) ==> -UrbanArea(X);0.7272727272727273
-Town(X) AND -hasPart(Y, X) ==> -UrbanArea(X);0.7272727272727273
-Town(X) AND -NationalPark(X) ==> -City(X);0.7272727272727273
-Town(X) AND -BackpackersDestination(X) ==> -City(X);0.7272727272727273
-Town(X) AND -hasPart(Y, X) ==> -City(X);0.7272727272727273
-Beach(X) AND -LuxuryHotel(X) ==> -AccommodationRating(X);0.7272727272727273
-Beach(X) AND -Accommodation(X) ==> -AccommodationRating(X);0.7272727272727273
-Beach(X) AND -Hotel(X) ==> -AccommodationRating(X);0.7272727272727273
-Beach(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-Beach(X) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-Beach(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-Beach(X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-City(X) AND -Capital(X) ==> -AccommodationRating(X);0.7272727272727273
-City(X) AND -RetireeDestination(X) ==> -AccommodationRating(X);0.7272727272727273
-City(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-City(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-AccommodationRating(X) AND -hasRating(Y, X) ==> -City(X);0.7272727272727273
-LuxuryHotel(X) AND -Capital(X) ==> -AccommodationRating(X);0.7272727272727273
-LuxuryHotel(X) AND -RetireeDestination(X) ==> -AccommodationRating(X);0.7272727272727273
-LuxuryHotel(X) AND -NationalPark(X) ==> -AccommodationRating(X);0.7272727272727273
-LuxuryHotel(X) AND -BackpackersDestination(X) ==> -AccommodationRating(X);0.7272727272727273
-LuxuryHotel(X) AND -hasPart(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-Capital(X) AND -Accommodation(X) ==> -AccommodationRating(X);0.7272727272727273
-Capital(X) AND -Hotel(X) ==> -AccommodationRating(X);0.7272727272727273
-Capital(X) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-Capital(X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-Accommodation(X) AND -RetireeDestination(X) ==> -AccommodationRating(X);0.7272727272727273
-Accommodation(X) AND -NationalPark(X) ==> -AccommodationRating(X);0.7272727272727273
-Accommodation(X) AND -BackpackersDestination(X) ==> -AccommodationRating(X);0.7272727272727273
-Accommodation(X) AND -hasPart(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-RetireeDestination(X) AND -Hotel(X) ==> -AccommodationRating(X);0.7272727272727273
-RetireeDestination(X) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-RetireeDestination(X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-NationalPark(X) AND -Hotel(X) ==> -AccommodationRating(X);0.7272727272727273
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-NationalPark(X) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-NationalPark(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-NationalPark(X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-Hotel(X) AND -BackpackersDestination(X) ==> -AccommodationRating(X);0.7272727272727273
-Hotel(X) AND -hasPart(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-BackpackersDestination(X) AND -hasAccommodation(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-BackpackersDestination(X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-hasAccommodation(Y, X) AND -hasPart(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-hasPart(X, Y) AND -hasPart(Y, X) ==> -AccommodationRating(X);0.7272727272727273
-hasPart(Y, X) AND -hasRating(X, Y) ==> -AccommodationRating(X);0.7272727272727273
-Beach(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.7272727272727273
-Beach(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.7272727272727273
-Beach(X) AND -LuxuryHotel(X) ==> -City(X);0.7272727272727273
-Beach(X) AND -Accommodation(X) ==> -City(X);0.7272727272727273
-Beach(X) AND -Hotel(X) ==> -City(X);0.7272727272727273
-Beach(X) AND -hasAccommodation(Y, X) ==> -City(X);0.7272727272727273
-Beach(X) AND -hasRating(X, Y) ==> -City(X);0.7272727272727273
-Beach(X) AND -hasRating(Y, X) ==> -City(X);0.7272727272727273
-Beach(X) AND -LuxuryHotel(X) ==> Destination(X);0.7272727272727273
-Beach(X) AND -Accommodation(X) ==> Destination(X);0.7272727272727273
-Beach(X) AND -Hotel(X) ==> Destination(X);0.7272727272727273
-Beach(X) AND -hasAccommodation(Y, X) ==> Destination(X);0.7272727272727273
-Beach(X) AND -hasRating(X, Y) ==> Destination(X);0.7272727272727273
-Beach(X) AND -hasRating(Y, X) ==> Destination(X);0.7272727272727273
-NationalPark(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.7272727272727273
-NationalPark(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.7272727272727273
-BackpackersDestination(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.7272727272727273
-BackpackersDestination(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.7272727272727273
-hasAccommodation(X, Y) AND -hasPart(Y, X) ==> -UrbanArea(X);0.7272727272727273
-hasPart(X, Y) AND -hasPart(Y, X) ==> -UrbanArea(X);0.7272727272727273
-LuxuryHotel(X) AND -NationalPark(X) ==> -City(X);0.7272727272727273
-LuxuryHotel(X) AND -BackpackersDestination(X) ==> -City(X);0.7272727272727273
-LuxuryHotel(X) AND -hasPart(Y, X) ==> -City(X);0.7272727272727273
-Accommodation(X) AND -NationalPark(X) ==> -City(X);0.7272727272727273
-Accommodation(X) AND -BackpackersDestination(X) ==> -City(X);0.7272727272727273
-Accommodation(X) AND -hasPart(Y, X) ==> -City(X);0.7272727272727273
-NationalPark(X) AND -Hotel(X) ==> -City(X);0.7272727272727273
-NationalPark(X) AND -hasAccommodation(Y, X) ==> -City(X);0.7272727272727273
-NationalPark(X) AND -hasRating(X, Y) ==> -City(X);0.7272727272727273
-NationalPark(X) AND -hasRating(Y, X) ==> -City(X);0.7272727272727273
-Hotel(X) AND -BackpackersDestination(X) ==> -City(X);0.7272727272727273
-Hotel(X) AND -hasPart(Y, X) ==> -City(X);0.7272727272727273
-BackpackersDestination(X) AND -hasAccommodation(Y, X) ==> -City(X);0.7272727272727273
-BackpackersDestination(X) AND -hasRating(X, Y) ==> -City(X);0.7272727272727273
-BackpackersDestination(X) AND -hasRating(Y, X) ==> -City(X);0.7272727272727273
-hasAccommodation(Y, X) AND -hasPart(Y, X) ==> -City(X);0.7272727272727273
-hasPart(Y, X) AND -hasRating(X, Y) ==> -City(X);0.7272727272727273
-hasPart(Y, X) AND -hasRating(Y, X) ==> -City(X);0.7272727272727273
-LuxuryHotel(X) AND -Capital(X) ==> Destination(X);0.7272727272727273
-LuxuryHotel(X) AND -RetireeDestination(X) ==> Destination(X);0.7272727272727273
-LuxuryHotel(X) AND -NationalPark(X) ==> Destination(X);0.7272727272727273
-LuxuryHotel(X) AND -BackpackersDestination(X) ==> Destination(X);0.7272727272727273
-LuxuryHotel(X) AND -hasPart(Y, X) ==> Destination(X);0.7272727272727273
-Capital(X) AND -Accommodation(X) ==> Destination(X);0.7272727272727273
-Capital(X) AND -Hotel(X) ==> Destination(X);0.7272727272727273
-Capital(X) AND -hasAccommodation(Y, X) ==> Destination(X);0.7272727272727273
-Capital(X) AND -hasRating(X, Y) ==> Destination(X);0.7272727272727273
-Capital(X) AND -hasRating(Y, X) ==> Destination(X);0.7272727272727273
-Accommodation(X) AND -RetireeDestination(X) ==> Destination(X);0.7272727272727273
-Accommodation(X) AND -NationalPark(X) ==> Destination(X);0.7272727272727273
-Accommodation(X) AND -BackpackersDestination(X) ==> Destination(X);0.7272727272727273
-Accommodation(X) AND -hasPart(Y, X) ==> Destination(X);0.7272727272727273
-RetireeDestination(X) AND -Hotel(X) ==> Destination(X);0.7272727272727273
-RetireeDestination(X) AND -hasAccommodation(Y, X) ==> Destination(X);0.7272727272727273
-RetireeDestination(X) AND -hasRating(X, Y) ==> Destination(X);0.7272727272727273
-RetireeDestination(X) AND -hasRating(Y, X) ==> Destination(X);0.7272727272727273
-NationalPark(X) AND -Hotel(X) ==> Destination(X);0.7272727272727273
-NationalPark(X) AND -hasAccommodation(Y, X) ==> Destination(X);0.7272727272727273
-NationalPark(X) AND -hasRating(X, Y) ==> Destination(X);0.7272727272727273
-NationalPark(X) AND -hasRating(Y, X) ==> Destination(X);0.7272727272727273
-Hotel(X) AND -BackpackersDestination(X) ==> Destination(X);0.7272727272727273
-Hotel(X) AND -hasPart(Y, X) ==> Destination(X);0.7272727272727273
-BackpackersDestination(X) AND -hasAccommodation(Y, X) ==> Destination(X);0.7272727272727273
-BackpackersDestination(X) AND -hasRating(X, Y) ==> Destination(X);0.7272727272727273
-BackpackersDestination(X) AND -hasRating(Y, X) ==> Destination(X);0.7272727272727273
-hasAccommodation(Y, X) AND -hasPart(Y, X) ==> Destination(X);0.7272727272727273
-hasPart(Y, X) AND -hasRating(X, Y) ==> Destination(X);0.7272727272727273
